UID,mean.annual.flow,basin.area,max.basin.elevation,mean.basin.elevation,min.basin.elevation,range.basin.elevation,pct.ISC,tmax.annual,tmin.annual,pct.ag,pct.urb,pct.for
11466,675523.17,2898905.504,4411,702.655,18,4393,1.112,23.84,11.86,36.889,5.424,20.425
11469,3.60837,6.288,53.303,36.129,5.491,47.812,2.394,19.41,8.13,3.133,15.446,76.588
11470,,,,,,,,,,,,
11471,190.86884,399.736,21.548,14.72,0.758,20.79,0.826,19.37,7.74,54.26,5.487,20.437
11472,2.29418,4.824,89.212,72.425,32.732,56.48,34.406,19.28,7.61,0,81.511,18.097
11474,2.62214,1.259,174.781,164.458,149.954,24.827,1.001,17.68,5.64,81.63,4.003,14.368
11476,45.07579,95.036,912.861,765.107,532.804,380.057,0.312,15.26,3.38,14.252,4.476,80.26
11477,12349.6625,29091.342,1481.15,396.259,37.598,1443.55,1.799,18.95,6.02,30.046,9.019,59.331
11479,11802.17157,27698.363,1481.15,408.454,37.598,1443.55,1.647,18.98,6.16,29.319,8.587,60.585
11480,6095.18745,12788.75,1481.15,500.241,101.892,1379.26,0.588,18.24,5.61,14.531,5.195,79.009
11481,7038.4889,15416.12,1481.15,452.95,75.346,1405.8,1.191,18.26,5.46,20.621,6.901,71.115
11482,13420.74234,31627.958,1481.15,371.038,-2.288,1483.43,3.078,19.48,8.21,28.221,12.909,56.675
11485,11797.75337,27687.122,1481.15,408.585,37.598,1443.55,1.647,18.96,6.13,29.301,8.591,60.604
11486,,,,,,,,,,,,
11491,0.63182,0.572,319.165,301.711,280.091,39.073,0.035,17.44,4.96,0,2.205,97.795
11492,2.9341,1.346,9.816,9.206,8.6,1.215,0.041,18.97,8.38,5.682,2.072,5.214
11501,13404.10985,31590.211,1481.15,371.455,-2.288,1483.43,3.079,19.57,8.14,28.25,12.91,56.696
11502,0.03429,2.677,2432.53,2296.59,2170.86,261.663,1.382,6.86,-4.13,0,0,95.696
11503,,,,,,,,,,,,
11504,14.33459,110.284,2821.7,1514.75,1202.07,1619.63,0.098,15.75,-0.41,0.225,1.023,8.497
11505,,,,,,,,,,,,
11507,5.15705,12.899,2888.16,2477.89,2121.16,766.996,0,8.24,-4.2,0,0,71.773
11508,5.66313,24.967,1997.13,1657.59,1309.84,687.293,0.954,11.63,-2.83,0,3.273,78.75
11509,16.65312,211.327,2138,1540.43,1321.11,816.897,0.202,14.34,-0.98,1.682,0.457,5.847
11511,5.31724,20.323,2055,1646.79,1363.33,691.671,0.038,13.33,-1.64,0,0,83.676
11512,8.69512,29.547,1589.05,1150.97,736.55,852.499,0.033,13.29,0.98,0,0,88.334
11513,20.88342,49.84,3092.9,1805.95,1287.24,1805.66,0.206,14.97,0.45,1.062,0.541,13.646
11515,957.03804,12458.93,3075.01,1385.49,874.915,2200.1,0.26,15.81,0.31,14.745,0.711,16.42
11516,42.14461,142.017,3046.15,2186.48,1758.34,1287.81,0.053,11.15,-2.82,1.426,0.026,76.536
11523,87.48995,1745.553,1946.18,1052.6,835.064,1111.12,0.268,15.45,-0.32,8.828,0.316,4.344
11526,1.94173,11.092,3167.59,2693.43,2248.04,919.553,0,7.53,-3.25,0,0,61.46
11527,10.14378,67.644,2733.15,2152.5,1562.24,1170.91,0.042,12.64,-1.99,1.127,0.253,60.751
11528,0.94043,3.47,2581.29,2279.28,1901.83,679.463,0.01,9.38,-2.89,0,0,97.978
11529,124.64232,504.161,3058.14,2344.75,1272.82,1785.32,0.027,14.9,-1.83,0,0.156,64.545
11530,3049.7616,24772.067,3384.53,2056.65,1238.54,2145.99,0.314,15.07,-0.65,5.664,1.3,32.875
11531,3.1716,31.242,1780.88,1512.24,1278.75,502.13,0.149,13.47,-1.04,0.167,0,6.059
11533,4.47188,58.545,1211.04,1035.49,955.309,255.729,0.642,16.09,0.38,19.079,1.967,1.044
11534,1132.83123,1895.437,2831.75,1503.94,910.801,1920.95,0.162,12.75,0.5,1.819,0.535,79.863
11537,36.82943,499.239,3106.75,2258.94,1703.03,1403.72,0.152,12.35,-3.19,2.265,0.319,23.868
11540,2.8022,3.772,1937.28,1490.04,1089.33,847.941,0.345,12.65,0.4,0.143,0,93.916
11541,129.39651,707.399,2813.94,1884.72,1485.69,1328.25,0.097,13.16,-2.04,4.734,0.393,36.673
11542,896.22733,1536.636,2831.75,1557.73,937.155,1894.6,0.117,12.84,0.44,0.851,0.233,80.716
11543,7857.88377,53986.148,3431.72,1895.62,1010.76,2420.96,0.41,14.58,0.48,6.822,1.622,34.604
11544,195.27767,3149.818,1585.91,1110.59,802.702,783.209,0.184,15.6,0.3,1.22,0.547,21.904
11546,1003.10157,2634.528,3888.54,2159.83,1121.98,2766.56,0.123,15.71,0.03,2.844,0.194,26.481
11563,20.53809,125.308,2330.22,1557.66,1175.67,1154.55,0.077,13.85,-0.34,1.836,0,49.904
11564,2.91151,4.429,347.001,198.25,126.006,220.994,1.326,15.98,3.84,33.957,13.44,43.29
11567,2.6474,2.831,148.121,104.626,63.901,84.22,15.041,16.02,5.4,4.065,68.434,23.309
11569,6840.88592,9104.665,1264.89,488.051,107.775,1157.12,0.542,15.86,3.39,10.296,4.796,78.822
11570,12594.41878,17307.594,1264.89,387.098,5.719,1259.17,1.875,17.68,5.49,15.015,9.984,67.687
11573,12.57593,19.225,440.894,281.889,236.802,204.092,0.436,14.86,3.05,1.371,10.938,58.16
11575,8.62788,9.771,193.299,125.285,82.965,110.334,21.417,16.05,4.62,0.221,83.326,8.636
11576,2.67625,1.8,167.552,111.664,75.614,91.939,6.516,16.73,4.89,1.15,38.6,60.2
11577,,,,,,,,,,,,
11582,7096.71209,48029.511,3431.72,1930.08,1011.89,2419.83,0.421,14.54,0.39,6.528,1.698,35.012
11587,4408.26776,5713.256,1730.69,491.357,120.318,1610.37,0.682,12.62,-0.15,4.531,3.365,78.536
11588,,,,,,,,,,,,
11589,9921.96257,14532.449,1912.59,436.563,65.844,1846.75,0.954,13.93,1.73,6.3,4.659,80.644
11590,,,,,,,,,,,,
11593,8889.3651,12940.153,1912.59,445.455,82.729,1829.87,0.923,13.65,1.18,6.093,4.501,80.501
11594,3053.86694,3908.048,1597.72,373.984,79.217,1518.5,0.991,13.89,1.08,2.291,4.905,80.135
11595,11031.59671,16106.377,1912.59,433.042,64.88,1847.71,0.962,14.59,1.91,6.322,4.718,81.032
11597,1243.93684,1962.141,954.101,304.747,103.559,850.542,1.053,13.85,1.23,4.057,5.841,79.897
11598,1202.3083,1513.466,1133.28,546.901,296.933,836.346,0.469,10.81,-1.59,3.069,2.37,67.444
11599,5995.89533,8096.595,1912.59,474.393,113.984,1798.61,0.765,13.23,0.11,5.06,3.845,79.98
11600,4495.072,6184.549,1597.72,340.923,62.392,1535.33,1.191,14.38,1.62,3.116,5.637,79.474
11601,8404.54604,12159.357,1912.59,450.448,84,1828.59,0.871,13.51,0.95,6.101,4.317,80.687
11651,580986.2029,2373439.514,4346,696.353,37,4309,1.173,21.56,10.18,37.788,5.54,20.557
11652,596960.1984,2410509.493,4346,687.194,36,4310,1.181,22.81,11.23,38.095,5.579,20.534
11653,588546.6807,2386139.733,4346,693.243,37,4309,1.184,22.13,10.64,37.777,5.574,20.591
11654,674983.885,2897685.662,4411,702.939,33,4378,1.113,23.01,11.33,36.901,5.425,20.433
11661,675243.4692,2898272.837,4411,702.803,27,4384,1.113,23.55,11.65,36.895,5.425,20.429
11662,573629.9269,2360457.673,4346,699.589,37,4309,1.174,20.31,8.86,37.698,5.532,20.544
11663,588296.5749,2385696.021,4346,693.36,37,4309,1.183,22.03,10.64,37.781,5.571,20.593
11664,573899.7433,2361045.726,4346,699.433,37,4309,1.174,20.88,9.55,37.7,5.532,20.54
11665,573592.8367,2360376.837,4346,699.61,37,4309,1.174,20.33,8.82,37.699,5.532,20.544
11666,573836.9328,2360908.848,4346,699.469,37,4309,1.174,20.63,9.25,37.7,5.532,20.541
11668,596702.0733,2410032.378,4346,687.323,36,4310,1.181,22.42,10.79,38.099,5.579,20.538
11669,674956.4483,2897623.597,4411,702.954,33,4378,1.113,22.78,11.29,36.902,5.425,20.433
11670,11.01616,2898075.403,4411,702.849,28,4383,1.113,23.41,11.56,36.897,5.425,20.43
11671,572840.0034,2358719.322,4346,700.024,37,4309,1.175,20.12,8.54,37.684,5.533,20.546
11672,596529.2804,2409720.656,4346,687.405,36,4310,1.181,22.22,10.66,38.102,5.579,20.539
11673,588518.9331,2386089.686,4346,693.257,37,4309,1.184,22.09,10.58,37.778,5.574,20.591
11674,675087.6173,2897920.307,4411,702.885,32,4379,1.113,23.05,11.47,36.898,5.425,20.432
11675,596865.9774,2410328.071,4346,687.243,36,4310,1.181,22.67,11.11,38.096,5.579,20.535
11676,588454.7147,2385973.825,4346,693.288,37,4309,1.184,22.08,10.69,37.778,5.574,20.592
11677,624944.4651,2482959.39,4346,673.943,33,4313,1.167,22.76,11.27,38.009,5.562,21.44
11702,675307.1021,2898416.764,4411,702.769,24,4387,1.112,23.69,11.68,36.893,5.425,20.428
11703,573821.431,2360875.075,4346,699.478,37,4309,1.174,20.53,9.16,37.7,5.532,20.542
11704,573886.8829,2361017.699,4346,699.44,37,4309,1.174,20.69,9.37,37.7,5.532,20.54
11708,573607.8164,2360409.488,4346,699.601,37,4309,1.174,20.43,8.8,37.699,5.532,20.544
11709,585470.9837,2380863.801,4346,694.555,37,4309,1.172,21.94,10.59,37.781,5.539,20.593
11710,580986.2029,2373439.514,4346,696.353,37,4309,1.173,21.37,9.9,37.788,5.54,20.557
11711,580897.5973,2373242.27,4346,696.406,37,4309,1.173,21.31,9.9,37.789,5.541,20.558
11712,587964.2353,2385054.838,4346,693.525,37,4309,1.178,22,10.66,37.785,5.558,20.596
11713,588279.6026,2385659.022,4346,693.37,37,4309,1.183,21.99,10.67,37.781,5.571,20.593
11718,2.02455,2.943,101.98,72.102,50.824,51.155,6.382,15.61,3.5,4.674,24.816,51.169
11719,,,,,,,,,,,,
11720,336.54578,482.051,101.633,30.869,0.709,100.924,13.616,15.71,4.39,8.389,36.373,29.24
11721,,,,,,,,,,,,
11722,314.0312,487.059,575.165,327.446,246.398,328.767,3.126,13.64,0.74,4.044,11.111,68.078
11723,,,,,,,,,,,,
11724,661.12601,946.907,123.375,29.12,0.623,122.753,11.536,15.82,3.96,7.457,32.05,34.166
11726,8622.60792,12706.688,1597.72,238.352,-0.953,1598.67,5.308,15.19,3.12,4.702,15.516,67.653
11727,958.68744,1854.513,521.689,229.429,24.783,496.907,2.318,15.83,3.52,6.643,9.962,64.778
11728,14989.11588,21507.676,1912.59,405.013,13.496,1899.1,1.246,15.87,3.37,6.423,5.659,79.823
11732,336.54578,482.051,101.633,30.869,0.709,100.924,13.616,15.79,4.26,8.389,36.373,29.24
11733,5339.65135,7101.277,1620.77,507.118,163.649,1457.12,0.219,13.64,1.8,0.547,2.064,81.192
11734,1315.1811,1633.741,786.004,419.935,175.857,610.147,0.047,12.18,0.74,0.686,0.542,80.722
11735,1595.76977,1852.757,1085.2,547.19,234.142,851.063,0.074,12.98,1.3,0.025,1.001,86.761
11737,330.75939,474.283,567.312,455.632,397.97,169.342,1.286,13.7,1.67,22.398,6.959,49.925
11738,8273.43177,16309.635,789.43,325.224,110.546,678.884,1.757,13.81,3.07,46.503,8.215,30.437
11739,359.39802,542.967,720.993,561.976,426.56,294.433,0.782,13.48,0.73,21.712,4.873,67.014
11740,1.95009,1.229,421.411,363.354,334.136,87.275,0,11.4,-0.18,0,0,86.74
11741,,,,,,,,,,,,
11742,2.83164,3.086,566.377,489.097,438.324,128.053,0.296,12.19,1.34,53.251,4.111,28.405
11743,14.83049,21.713,219.337,116.801,56.252,163.085,2.128,12.28,1.83,22.95,9.33,44.512
11747,14.32484,24.19,596.228,485.469,377.351,218.876,0.183,12.6,1.73,2.84,2.027,90.2
11750,15.78664,18.565,758.813,528.854,462.743,296.07,0.023,11.16,-1.23,0,0.751,88.62
11751,12.1533,16.662,670.969,555.981,292.962,378.007,0.017,13.65,1.65,0.589,0.513,89.089
11764,79.12829,141.762,404.897,165.134,65.384,339.513,2.711,16.02,3.64,28.148,11.875,50.302
11765,,,,,,,,,,,,
11766,771.52375,1220.392,611.041,446.029,288.911,322.13,0.598,14,1.68,30.023,3.729,49.552
11767,2196.20199,5199.112,788.747,509.184,275.856,512.891,0.63,14.53,2.15,31.551,4.365,58.509
11768,573573.0111,2360333.633,4346,699.621,37,4309,1.174,20.38,8.67,37.699,5.532,20.545
11769,3.02078,5.435,240.775,208.314,173.648,67.127,1.389,13.93,3.47,81.222,5.73,2.997
11770,,,,,,,,,,,,
11773,3.26589,4.597,202.032,145.642,119.991,82.041,0.429,14.09,3.47,73.803,4.438,9.207
11774,6824.54124,8589.87,1233.13,391.488,63.835,1169.3,1.303,14.04,3.1,24.738,6.233,51.797
11775,2529.68683,4001.482,651.833,442.329,259.467,392.366,0.654,13.5,1.72,29.215,4.317,56.494
11776,28.0939,43.054,745.108,504.305,356.182,388.926,0.029,11.16,0.31,5.496,0.621,82.083
11777,5413.74209,7206.012,1620.77,503.469,88.239,1532.53,0.23,14.04,2.09,0.572,2.099,81.023
11778,722.68927,889.151,419.749,202.276,90.794,328.956,1.306,12.36,1.47,14.609,5.154,54.755
11780,16695.21969,22345.081,1620.77,385.114,0,1620.77,1.637,15.01,3.55,15.691,7.09,60.752
11781,2007.79575,3033.225,796.11,589.167,424.725,371.385,0.407,13.5,0.72,14.924,2.95,74.346
11783,7722.55655,12241.626,832.486,447.328,233.023,599.463,0.891,14.72,2.22,27.557,5.213,58.614
11784,6604.70152,8326.982,1233.13,397.664,77.242,1155.89,1.087,14.1,2.95,24.792,5.68,52.172
11785,885.37433,1400.494,611.041,444.681,275.084,335.957,0.552,14.26,1.86,29.27,3.662,52.176
11786,5517.60552,7352.821,1620.77,495.493,31.179,1589.59,0.397,14.21,2.66,0.994,2.621,79.786
11787,6.16821,8.976,961.605,744.898,584.649,376.956,0,10.93,-1.92,0,0,96.95
11788,1954.26585,3858.282,789.43,498.255,159.808,629.622,0.528,14.29,3.18,40.404,4.132,48.765
11789,11162.32173,21102.752,789.43,306.266,93.709,695.721,2.027,13.34,3.18,41.647,8.649,31.817
11790,19239.32535,27065.163,1620.77,365.978,0,1620.77,1.58,15.95,3.25,15.841,7.133,61.398
11791,5.93226,5.511,539.95,421.777,370.576,169.374,0.676,12.82,1.32,44.439,2.613,27.911
11792,0.53339,0.402,168.584,152.78,142.848,25.736,0.955,13.86,3.45,71.364,9.62,15.884
11794,2.16234,0.696,408.825,340.397,218.68,190.145,0.225,12.82,2.1,11.513,3.364,69.469
11798,54.01462,53.7,301.43,76.86,7.504,293.926,10.948,15.83,4.11,7.426,35.113,47.405
11799,1950.40584,2902.111,799.086,329.27,56.465,742.621,1.605,15.82,3.23,13.021,8.321,68.725
11806,8.23794,10.898,712.255,443.07,336.346,375.909,0.005,9.39,-3.07,0,0.083,90.066
11807,,,,,,,,,,,,
11808,15.30388,24.902,591.584,343.133,167.817,423.768,0.113,9.24,-3.58,2.825,0.868,90.608
11813,,,,,,,,,,,,
11814,39.95645,63.536,152.528,73.651,20.18,132.348,1.171,14.02,2.34,9.75,6.891,68.958
11815,79.26698,107.572,1230.28,641.45,315.695,914.587,0.024,9.74,-2.33,0.239,0.462,84.526
11816,171.33853,247.7,316.36,112.132,44.626,271.734,0.987,12.18,-0.37,14.853,5.375,67.92
11818,,,,,,,,,,,,
11819,7.01051,6.876,232.257,192.107,158.089,74.168,0.093,10.52,-1.21,1.636,1.623,85.968
11820,31.33705,39.795,1074.27,492.316,413.799,660.472,0,9.05,-2.14,0,0,70.209
11821,24.34662,37.081,500.038,393.472,306.666,193.372,0,9.11,-3.1,0,0,57.39
11823,29.88989,37.64,334.788,220.393,147.307,187.481,0.66,9.7,-1.44,26.872,3.329,32.046
11824,7.20266,10.89,455.732,337.172,238.145,217.587,0,8.74,-3.15,0,0,94.912
11825,93.85031,117.6,463.088,240.811,96.556,366.532,0.306,11.85,-0.9,2.902,2.574,82.655
11828,13089.08211,21423.438,852.842,342.11,129.242,723.6,0.144,9.34,-2.5,0.996,0.338,36.55
11831,6399.00569,10481.434,852.842,384.85,163.777,689.065,0.014,9.09,-3.56,0.013,0.08,51.454
11832,1745.34758,2577.69,1449.19,320.571,97.154,1352.03,0.022,10.94,-1.29,0.003,0.296,75.689
11833,969.4361,1188.706,418.505,95.88,16.785,401.72,0.183,11.76,0.89,2.794,0.868,69.715
11835,4.81547,6.985,486.571,379.666,287.403,199.168,0,8.44,-2.85,0,0,70.043
11836,,,,,,,,,,,,
11837,703.25319,867.147,1108.93,331.728,79.734,1029.19,0.141,11.76,-1,0.432,0.826,80.63
11838,10616.63546,14043.565,1290.81,320.112,5.18,1285.63,0.613,13.25,0.51,3.452,2.953,68.615
11840,6724.39863,8565.382,1911.1,420.569,27.421,1883.67,0.899,13.49,0.73,2.438,3.624,79.122
11845,10572.90891,13983.95,1290.81,321.21,6.229,1284.58,0.605,13.39,0.37,3.38,2.917,68.665
11878,27.55017,9696.889,1512,1034.76,721.673,790.33,0.352,16.55,1.53,4.306,1.382,8.629
11879,,,,,,,,,,,,
11880,7.59211,1542.296,631.534,497.131,450.826,180.708,0.274,15.56,2.06,91.594,3.81,0.356
11881,4.8668,1014.586,1083.04,927.492,766.738,316.299,0.383,16.46,1.59,13.343,1.714,4.275
11882,0.26026,105.084,763.183,658.431,575.545,187.638,0.234,13.49,-0.08,20.339,1.965,0.071
11883,18.44691,5650.433,1512,1108.51,865.474,646.529,0.395,16.8,1.11,5.174,1.636,11.028
11884,43.07323,9152.337,1117.39,848.347,628.441,488.948,0.266,13.83,-0.14,27.855,2.143,0.447
11887,1.57543,58.134,561.432,528.565,442.237,119.195,0.497,15.73,1.83,19.833,3.783,0.233
11888,1.69823,12.35,1996.97,1863.33,1735.09,261.878,0.272,11.91,-1.82,0,0.634,93.282
11889,0.45054,69.966,707.972,662.145,630.548,77.425,0.169,13.63,0.43,39.184,2.787,0.064
11890,8.0718,621.449,2174.97,1287.02,941.108,1233.87,0.427,16,1.24,2.65,1.981,48.053
11891,40.96386,8592.916,1117.39,856.539,646.442,470.947,0.267,14.09,-0.04,27.784,2.183,0.466
11892,6.545,3174.971,627.267,485.899,389.172,238.095,0.277,13.3,0.05,60.369,3.635,0.256
11893,2.27329,673.712,749.375,637.642,544.533,204.843,0.305,13.28,-0.17,40.016,3.218,0.312
11895,65.98973,13655.317,1117.39,787.798,503.316,614.073,0.226,13.36,-0.2,23.722,1.741,0.484
11896,0.71368,331.746,1122.57,1016.08,876.177,246.391,0.46,16.56,1.01,4.455,2.151,10.547
11897,18.61688,3840.371,1117.39,882.805,708.731,408.658,0.161,14.01,-0.36,13.692,1.007,0.68
11898,4.99008,383.214,2060.22,1497.14,1001.19,1059.03,0.78,15.38,1.43,0.892,2.538,83.151
11899,152.99383,25635.889,2185.09,1356.17,821.643,1363.44,0.206,16.81,1.49,0.997,0.551,8.197
11900,27.86079,529.599,634.034,432.522,328.631,305.402,0.486,12.65,0.25,59.286,4.657,1.141
11901,7.37028,1013.618,984.655,847.252,719.961,264.694,0.164,15.34,0.43,2.795,0.132,0.049
11902,5.73705,1139.834,1083.04,915.232,710.567,372.47,0.379,16.71,1.81,12.304,1.624,4.523
11904,1.13019,506.401,1122.57,979.094,802.082,320.486,0.379,16.62,1.06,3.356,1.836,7.504
11908,479.73304,55224.047,2201.1,1249.52,570.478,1630.62,0.353,15.88,1.05,3.443,1.148,13.749
11910,10786.14228,18083.412,809.693,473.601,130.514,679.179,0.741,16.2,4.08,13.319,5.131,77.382
11919,0.44325,86.283,764.905,690.219,639.251,125.654,0.056,13.78,0.23,4.859,0,0.145
11920,1.72936,1194.218,727.249,594.118,494.477,232.772,0.694,15.82,1.39,31.962,4.012,0.191
11921,1.77761,924.249,671.751,579.706,460.703,211.049,0.142,14.96,1.24,14.24,1.788,0.139
11935,,,,,,,,,,,,
11936,83.88564,5061.535,3157.34,1276.05,12.664,3144.68,1.419,23.63,9.78,0.305,5.118,65.57
11937,,,,,,,,,,,,
11938,12.45672,35.273,2990.37,2441.98,2175.76,814.614,0.248,12.84,-1,0,0,39.398
11939,0.71145,19.817,1371.26,840.287,446.971,924.289,0.046,23.09,10.99,0,1.572,23.871
11940,19.69664,24.924,2283.39,1605.89,1072.38,1211.01,0.709,16,2.56,0,5.679,73.588
11941,13.84593,25.36,3066.21,2606.69,2270.58,795.635,0.024,13.16,-1.88,0,0,7.851
11942,5.20065,157.41,2275.4,1461.83,1010.84,1264.56,0.082,21.61,4.47,0,2.169,45.674
11943,12.4291,8.873,454.528,278.927,134.434,320.094,0,18.33,6.62,0,0,89.127
11944,3.74848,46.063,1317.59,939.052,642.495,675.094,0.084,19.43,9.72,0,2.15,39.202
11945,52.56578,125.877,2353.97,1340.03,448.441,1905.53,0.087,23.2,9.04,0,0.039,80.443
11946,2.12696,2.719,1695.92,1489.14,1273.22,422.697,0.119,17.83,2.43,0,0,94.108
11957,1.65286,498.807,1055.08,907.726,823.932,231.148,0.362,13.15,-0.86,44.315,4.18,0.093
11959,,,,,,,,,,,,
11960,,,,,,,,,,,,
11961,188.39837,6646.077,721.218,496.414,308.654,412.565,0.231,8.86,-2.84,23.962,1.125,1.564
11962,10.90173,416.121,510.7,481.082,351.417,159.283,0.348,8.98,-2.86,84.85,4.109,3.921
11963,5.05593,288.556,728.291,651.895,532.077,196.214,0.224,9.08,-3.27,25.907,4.057,42.502
11971,89.79963,15921.186,1449.45,1001.44,688.154,761.295,0.229,14.19,-0.95,9.365,0.746,2.898
11972,57.27392,10440.479,1449.45,1056.99,825.141,624.308,0.232,13.58,-0.7,4.46,0.363,2.813
11974,18.24491,2904.839,931.854,792.61,669.55,262.304,0.749,12.53,-1.18,54.027,4.807,0.208
11975,0.03453,10691.596,1063.21,745.183,506.423,556.79,0.248,13.48,-1.08,51.014,2.972,0.268
11979,247.37939,15395.858,761.535,598.6,457.155,304.38,0.699,11.39,-1.79,34.112,2.639,0.297
11980,86.8199,3233.86,480.495,370.309,251.242,229.252,0.395,11.06,-0.99,82.35,4.719,1.236
11981,31.64429,4797.984,931.854,761.695,597.58,334.275,0.583,12.6,-1.27,52.953,4.512,0.296
11982,,,,,,,,,,,,
11983,90.33193,16008.226,1449.45,1000.26,687.726,761.723,0.231,13.99,-0.92,9.341,0.748,2.913
11984,,,,,,,,,,,,
11985,9.49851,913.321,1006.31,692.442,598.431,407.883,0.319,12.27,-1.58,34.214,3.506,0.691
11986,17.93869,3720.032,1063.21,796.65,627.586,435.627,0.258,13.28,-0.54,60.324,3.235,0.124
11987,2.39431,472.975,909.597,793.366,728.997,180.6,0.25,12.83,-1.07,78.431,4.033,0.071
11988,2.14756,605.282,881.851,802.655,742.884,138.966,0.374,12.64,-1.25,56.466,3.858,0.132
11989,13.39538,1505.976,1006.31,669.233,542.354,463.961,0.312,12.52,-1.74,35.754,3.563,0.962
12013,43089.86962,423430.943,4209.2,1360.82,306.378,3902.82,0.317,13.29,-1.23,14.198,1.146,12.149
12014,75.66599,2661.874,478.382,372.041,278.008,200.374,0.397,11.56,-0.92,85.268,4.374,0.872
12015,13.54259,2078.482,943.259,706.782,584.541,358.718,0.237,12.42,-1.5,31.962,1.896,0.822
12016,0.12202,106.588,651.839,557.617,515.843,135.997,0.092,12.37,-0.93,13.179,2,0.092
12017,2.41509,516.009,726.306,640.218,543.259,183.047,0.306,12.2,-1.23,47.146,4.135,1.734
12018,7.42713,1368.105,1101,906.9,813.467,287.533,0.39,13.56,-0.79,34.516,3.238,0.727
12019,46.42353,1742.329,512.773,386.717,249.108,263.665,0.509,10.4,-1.73,79.289,5.045,3.55
12020,13.46583,2599.99,1063.21,820.693,696.966,366.247,0.294,13.25,-0.71,64.699,3.392,0.093
12021,43.35752,1382.346,480.575,334.288,242.991,237.584,0.674,10.51,-1.46,81.626,5.853,2.338
12022,45.57835,7683.914,931.854,724.651,515.416,416.438,0.476,12.5,-1.16,47.671,4.119,0.775
12023,2.93054,696.31,736.983,642.039,516.864,220.119,0.256,12.36,-1.13,49.658,3.954,0.903
12024,18.55301,3158.457,943.259,690.419,562.636,380.623,0.263,12.34,-1.6,32.442,2.148,1.306
12027,19.33967,3772.505,1054.66,777.534,603.185,451.477,0.297,12.88,-0.9,65.849,3.63,0.23
12028,66.19847,2468.76,480.495,391.128,289.247,191.248,0.282,11,-1.11,80.376,4.238,1.208
12029,34.70477,12874.718,702.257,489.579,387.435,314.823,0.397,12.34,-0.79,71.157,4.332,0.346
12030,16.48387,4204.127,686.917,570.992,491.618,195.299,0.512,12.4,-1.01,31.421,4.611,0.06
12031,0.00117,474095.908,4209.2,1294.62,306.378,3902.82,0.314,12.56,-0.8,15.686,1.259,11.263
12032,16.84929,3335.551,1054.66,788.112,648.18,406.481,0.32,12.77,-1.05,69.572,3.758,0.165
12033,1139.85859,37517.554,664.691,385.466,256.6,408.091,0.651,11.2,-0.85,71.621,5.081,4.744
12034,2.57862,351.298,763.824,665.55,584.456,179.368,0.362,12.8,-1.24,45.468,3.952,0.519
12035,90.57726,16036.048,1449.45,999.838,687.626,761.823,0.233,14.13,-0.93,9.326,0.752,2.924
12036,45.53704,9491.243,1063.21,760.571,530.437,532.776,0.252,13.28,-0.99,54.339,3.058,0.234
12037,22390.6045,179636.007,4209.2,1513.36,567.455,3641.74,0.322,13.73,-1.13,5.638,0.928,12.691
12041,203.6094,12996.848,664.691,451.431,269.506,395.186,0.335,11.56,-0.72,67.774,4.111,0.831
12060,33.97997,1639.595,1306.72,1143,957.637,349.082,0.177,16.6,1.21,0.321,0.102,0.137
12061,9141.11488,68588.99,3947.55,1969.26,1071.22,2876.33,0.299,17.75,1.46,7.435,1.288,10.934
12062,0.21418,114.972,1512,1437.93,1326.67,185.331,0.28,15.56,-0.21,0.543,0.925,0.249
12063,0.00006,60025.096,4346.8,1843.07,912.08,3434.72,1.656,17.27,1.88,24.102,6.332,14.48
12064,53.91636,3128.219,1301.71,1045.38,749.771,551.94,0.137,16.07,1.43,0.25,0.167,0.317
12065,11.53134,3870.443,1860.58,1446.56,1189.09,671.49,0.317,16.1,0.76,5.798,0.898,0.975
12066,456.11392,34530.115,1817.62,1092.23,629.994,1187.63,0.182,18.53,3.24,46.745,3.128,0.191
12067,234.01909,3666.442,2744.16,1744.12,1406.36,1337.8,0.28,16.79,0.45,27.494,3.458,1.152
12068,1.47309,353.438,963.751,888.296,787.935,175.816,0.058,18.06,2.1,22.246,2.351,1.005
12069,29.16709,3758.271,905.976,745.835,573.02,332.956,0.247,15.91,2.1,10.05,2.539,0.454
12070,5.90523,2496.806,1860.58,1496.45,1327.84,532.742,0.347,16.51,-0.69,6.613,1.068,0.394
12071,420.54106,29757.245,1817.62,1138.63,704.143,1113.48,0.165,18.48,2.87,48.78,3.151,0.104
12072,21.49508,1063.842,1018.22,877.317,720.08,298.139,0.402,16.2,1.67,5.878,2.343,0.795
12073,31.14847,7430.393,1860.58,1323.49,1017.73,842.856,0.356,16.03,0.77,14.848,1.703,0.626
12074,0.23982,24.795,789.625,753.698,664.54,125.085,0.231,15.97,2.11,19.091,2.83,20.521
12075,0.6041,10.491,404.1,372.566,341.085,63.015,1.289,16.89,4.29,71.847,4.588,2.719
12076,4.03277,153.763,3307.96,2779.13,2544.86,763.098,0.003,13.59,-3.82,0.064,0,66.564
12077,8.01722,52.445,3257.48,2657.92,2268.14,989.346,0.055,15.59,-2.97,1.333,0,49.186
12078,0.66509,17.379,3322.23,2969.72,2624.36,697.875,0.107,12.95,-3.75,0,0,61.691
12082,8.40264,56.801,3905.25,2945.83,2362.91,1542.34,0.067,15.02,-0.32,0.413,0,91.03
